1,MEASUREMENT_DATA_CH_2,163427016, 320290091, TRUE, 1.027,2021-06-25 15:53:04.160998
3,MEASUREMENT_DATA_IH_1,16AC19010, E00066800, TRUE, 1.49,2021-06-25 15:59:48.210423
3,MEASUREMENT_DATA_CH_2,16AC16010, 3202521B5, TRUE, 1.046,2021-06-25 16:18:55.219867
7,MEASUREMENT_DATA_IH_2,163307101, 320250AG8, TRUE, 5.267,2021-06-25 16:26:58.354402
3,MEASUREMENT_DATA_CH_1,16AC16010, E00066800, TRUE, 0.755,2021-06-25 16:30:28.485045
3,MEASUREMENT_DATA_IH_2,16AC16010, 3202521B5, TRUE, 2.033,2021-06-25 16:31:12.447476
4,MEASUREMENT_DATA_CH_1,163437010, E00066800, TRUE, 0.786,2021-06-25 16:33:24.448069
4,MEASUREMENT_DATA_IH_2,163427016, E00066800, TRUE, 1.479,2021-06-25 17:20:15.133713
1,MEASUREMENT_DATA_IH_2,163403010, 320263726, TRUE, 2.7,2021-06-25 17:21:02.742646
6,MEASUREMENT_DATA_CH_1,169A46010, E12148500, TRUE, 0.77,2021-06-25 17:34:44.383613
6,MEASUREMENT_DATA_IH_2,169A46010, E13250300, TRUE, 2.835,2021-06-25 17:35:01.135981
3,MEASUREMENT_DATA_IH_2,16AC18010, 3202521B5, TRUE, 2.091,2021-06-25 17:58:42.280285
5,MEASUREMENT_DATA_CH_1,16ACX6010, 32025Y2S4, TRUE, 0.981,2021-06-25 18:00:33.428182
5,MEASUREMENT_DATA_CH_1,163430010, 32025Y2S4, TRUE, 0.978,2021-06-25 18:53:05.175718
4,MEASUREMENT_DATA_CH_2,163438013, E00066800, TRUE, 0.734,2021-06-25 19:12:40.741369
3,MEASUREMENT_DATA_IH_2,16ACXG010, 320264906, TRUE, 1.874,2021-06-25 19:18:28.622355
4,MEASUREMENT_DATA_CH_2,163438013, E00066800, TRUE, 0.758,2021-06-25 19:34:37.375806
5,MEASUREMENT_DATA_CH_2,163407018, 32025Y2S4, TRUE, 0.997,2021-06-25 19:41:54.664822
1,MEASUREMENT_DATA_IH_2,167806066, 32025Y2JX, FALSE, 0.003,2021-06-25 20:38:32.073193
1,MEASUREMENT_DATA_CH_2,1633X8020, 3202577J0, TRUE, 1.088,2021-06-25 20:51:55.466221
7,MEASUREMENT_DATA_IH_1,163442106, 32025Y1L9, TRUE, 4.124,2021-06-25 20:56:28.146781
6,MEASUREMENT_DATA_IH_2,163465016, 32025Y2NZ, TRUE, 1.579,2021-06-25 21:10:37.702250
5,MEASUREMENT_DATA_IH_2,167806066, 32025Y2C0, TRUE, 2.735,2021-06-25 21:34:38.040318
3,MEASUREMENT_DATA_IH_2,163463011, 3202539J7, TRUE, 1.764,2021-06-25 21:44:49.106740
1,MEASUREMENT_DATA_IH_2,1633X8020, 3202577J0, TRUE, 2.784,2021-06-25 21:50:45.448933
6,MEASUREMENT_DATA_CH_2,164M80020, 32025Y34H, TRUE, 1.107,2021-06-25 22:15:59.067147
4,MEASUREMENT_DATA_CH_2,E12305100, 32025Y2MW, TRUE, 1.407,2021-06-25 22:31:32.776832
4,MEASUREMENT_DATA_IH_2,E12305100, 32025Y2MW, TRUE, 2.951,2021-06-25 22:31:39.036399
3,MEASUREMENT_DATA_IH_2,169426061, 32025Y25S, TRUE, 2.945,2021-06-25 22:48:42.021140
1,MEASUREMENT_DATA_CH_2,164MX5020, 3202577J0, TRUE, 1.127,2021-06-25 22:56:31.600915
4,MEASUREMENT_DATA_CH_2,163478068, 320258FB7, FALSE, 1.656,2021-06-25 22:58:20.209353
6,MEASUREMENT_DATA_IH_2,16AU06020, 3202601D4, TRUE, 4.027,2021-06-25 23:00:00.070358
4,MEASUREMENT_DATA_CH_2,163478068, 320258FB7, FALSE, 1.546,2021-06-28 05:55:44.030732
5,MEASUREMENT_DATA_CH_2,167806066, E05719900, TRUE, 1.589,2021-06-28 06:03:52.884505
1,MEASUREMENT_DATA_CH_2,164MX5020, 3202577J0, TRUE, 1.164,2021-06-28 06:04:02.936358
3,MEASUREMENT_DATA_CH_2,163463011, 3202570E8, FALSE, 1.033,2021-06-28 06:32:54.222251
3,MEASUREMENT_DATA_CH_2,163463011, 3202570E8, TRUE, 1.09,2021-06-28 06:34:07.065731
1,MEASUREMENT_DATA_IH_2,164MX5020, 3202577J0, TRUE, 2.753,2021-06-28 06:35:32.805472
1,MEASUREMENT_DATA_CH_1,164MX5020, E21929400, TRUE, 1.107,2021-06-28 06:35:38.307922
4,MEASUREMENT_DATA_CH_2,163304017, E12148500, TRUE, 0.754,2021-06-28 06:40:35.093546
6,MEASUREMENT_DATA_CH_1,E12575700, 32025Y2NZ, TRUE, 1.056,2021-06-28 06:56:21.748829
3,MEASUREMENT_DATA_CH_2,E12575700, E08046100, TRUE, 1.029,2021-06-28 07:25:31.619047
1,MEASUREMENT_DATA_CH_1,164MX0020, E21929400, TRUE, 1.134,2021-06-28 07:50:32.950257
1,MEASUREMENT_DATA_IH_2,164MX0020, 3202577J0, TRUE, 2.855,2021-06-28 07:50:44.035283
3,MEASUREMENT_DATA_CH_2,E12575600, E08046100, TRUE, 0.995,2021-06-28 08:45:18.959540
6,MEASUREMENT_DATA_IH_1,16AC32010, 32025Y2NZ, TRUE, 1.615,2021-06-28 09:36:06.006067
7,MEASUREMENT_DATA_CH_2,E12306700, 32025Y2P6, TRUE, 2.643,2021-06-28 09:41:21.285020
7,MEASUREMENT_DATA_IH_2,E12306700, 32025Y2P6, TRUE, 4.579,2021-06-28 09:41:26.209746
3,MEASUREMENT_DATA_IH_1,E12575600, 32025Y2NZ, TRUE, 2.072,2021-06-28 09:43:18.210003
4,MEASUREMENT_DATA_CH_1,E12295300, 3202541W2, FALSE, 1.18,2021-06-28 09:58:42.934016
4,MEASUREMENT_DATA_IH_1,E12295300, 3202541W2, TRUE, 2.122,2021-06-28 10:00:34.409687
1,MEASUREMENT_DATA_CH_1,E00012838, E21929400, TRUE, 1.104,2021-06-28 10:24:52.732290
7,MEASUREMENT_DATA_IH_1,163442080, 3202573M8, TRUE, 3.342,2021-06-28 11:21:31.978415
3,MEASUREMENT_DATA_CH_1,163478068, E01925600, FALSE, 1.414,2021-06-28 11:35:18.032702
3,MEASUREMENT_DATA_CH_1,163478068, E01925600, FALSE, 1.37,2021-06-28 11:37:39.045170
3,MEASUREMENT_DATA_IH_1,163478068, E01925600, FALSE, 2.748,2021-06-28 11:42:43.893946
1,MEASUREMENT_DATA_CH_2,169306040, 3202579D2, TRUE, 1.065,2021-06-28 11:48:38.499772
3,MEASUREMENT_DATA_CH_1,163478068, E01925600, TRUE, 1.49,2021-06-28 12:03:13.733837
4,MEASUREMENT_DATA_IH_1,163304017, 320265242, TRUE, 1.792,2021-06-28 12:19:43.514365
4,MEASUREMENT_DATA_CH_2,163302011, 3202539J7, FALSE, 1.134,2021-06-28 12:45:09.641834
1,MEASUREMENT_DATA_CH_2,E00002996, 3202512R1, TRUE, 1.161,2021-06-28 12:59:13.402490
3,MEASUREMENT_DATA_IH_1,164MA2020, 32025Y2NK, TRUE, 1.846,2021-06-28 13:20:21.030092
3,MEASUREMENT_DATA_CH_2,164MA2020, E00010692, FALSE, 0,2021-06-28 13:20:26.643973
3,MEASUREMENT_DATA_CH_2,164MA2020, E00010692, FALSE, 1.266,2021-06-28 13:20:32.493881
3,MEASUREMENT_DATA_CH_2,164MA2020, E00010692, FALSE, 0.001,2021-06-28 13:21:47.316719
3,MEASUREMENT_DATA_CH_2,164MA2020, E00010692, TRUE, 1.153,2021-06-28 13:21:51.989019
3,MEASUREMENT_DATA_IH_2,164MA2020, E00010692, TRUE, 2.201,2021-06-28 13:23:11.575481
1,MEASUREMENT_DATA_IH_1,1633X8020, 32025Y2C3, TRUE, 2.049,2021-06-28 14:03:18.023042
4,MEASUREMENT_DATA_IH_1,163445026, 32025Y2NZ, FALSE, 1.038,2021-06-28 14:21:25.262878
3,MEASUREMENT_DATA_IH_2,163300049, E00010692, FALSE, 2.336,2021-06-28 14:34:16.154508
1,MEASUREMENT_DATA_CH_1,1633X8020, 32025Y2C3, FALSE, 0,2021-06-28 14:52:44.030642
5,MEASUREMENT_DATA_CH_2,164M26020, 3202577J0, TRUE, 1.128,2021-06-28 14:57:22.795765
5,MEASUREMENT_DATA_CH_1,164M26020, 320263726, TRUE, 0.921,2021-06-28 15:20:05.244424
6,MEASUREMENT_DATA_IH_1,16ACG2010, 3202570E8, TRUE, 2.149,2021-06-28 15:53:21.487858
1,MEASUREMENT_DATA_IH_2,167806066, E05719900, TRUE, 4.044,2021-06-28 15:57:54.060335
1,MEASUREMENT_DATA_CH_2,167806066, E05719900, TRUE, 1.645,2021-06-28 16:07:59.875792
4,MEASUREMENT_DATA_IH_2,E03751300, 32025Y2C0, TRUE, 2.679,2021-06-28 16:15:30.266189
5,MEASUREMENT_DATA_CH_1,169428026, 320263726, TRUE, 0.904,2021-06-28 16:25:39.221447
5,MEASUREMENT_DATA_IH_2,169428026, 3202577J0, TRUE, 2.831,2021-06-28 16:25:55.723827
7,MEASUREMENT_DATA_IH_2,163442080, 3202542Z5, TRUE, 3.675,2021-06-28 16:33:45.593980
1,MEASUREMENT_DATA_CH_2,163305055, 3202532X1, TRUE, 1.355,2021-06-28 17:10:05.530395
4,MEASUREMENT_DATA_CH_2,E03751300, 32025Y2C0, TRUE, 1.454,2021-06-28 17:41:29.575742
